m=1000 n=1000 k=100
QL New: 4.3612003326416016e-02
RQ AOCL: 4.9197912216186523e-02
RQ Reference: 5.0036907196044922e-02
RQ New: 4.8439979553222656e-02
LQ AOCL: 4.7620058059692383e-02
LQ Reference: 4.9564123153686523e-02
LQ New: 4.7672986984252930e-02
Single Complex Precision
QR AOCL: 8.2728147506713867e-02
QR Reference: 8.4201097488403320e-02
QR New: 8.1257820129394531e-02
QL AOCL: 8.1995010375976562e-02
QL Reference: 8.3673954010009766e-02
QL New: 8.1034898757934570e-02
RQ AOCL: 7.9257965087890625e-02
RQ Reference: 8.0678939819335938e-02
RQ New: 8.2631111145019531e-02
LQ AOCL: 7.9800844192504883e-02
LQ Reference: 8.0842018127441406e-02
LQ New: 8.2438945770263672e-02
Double Complex Precision
QR AOCL: 1.6807079315185547e-01
QR Reference: 1.6870903968811035e-01
QR New: 1.3874888420104980e-01
QL AOCL: 1.6990399360656738e-01
QL Reference: 1.7090606689453125e-01
QL New: 1.3945817947387695e-01
RQ AOCL: 1.7144083976745605e-01
RQ Reference: 1.7171692848205566e-01
RQ New: 1.5607190132141113e-01
LQ AOCL: 1.6932797431945801e-01
LQ Reference: 1.7197418212890625e-01
LQ New: 1.5699720382690430e-01
Single Precision
QR AOCL: 2.2568225860595703e-02
QR Reference: 2.3088216781616211e-02
QR New: 2.8365850448608398e-02
QL AOCL: 2.2345066070556641e-02
QL Reference: 2.3401021957397461e-02
QL New: 2.8335094451904297e-02
RQ AOCL: 2.7406930923461914e-02
RQ Reference: 2.8404951095581055e-02
RQ New: 2.9218196868896484e-02
LQ AOCL: 2.7792930603027344e-02
LQ Reference: 3.1342029571533203e-02
LQ New: 2.9996871948242188e-02
Double Precision
QR AOCL: 4.1351795196533203e-02
QR Reference: 4.2149066925048828e-02
QR New: 4.3642997741699219e-02
QL AOCL: 4.2111873626708984e-02
QL Reference: 4.3117046356201172e-02
QL New: 4.3632030487060547e-02
RQ AOCL: 4.8783063888549805e-02
RQ Reference: 4.9799919128417969e-02
RQ New: 4.8332929611206055e-02
LQ AOCL: 4.7645092010498047e-02
LQ Reference: 4.9804925918579102e-02
LQ New: 4.7924995422363281e-02
Single Complex Precision
QR AOCL: 8.2097053527832031e-02
QR Reference: 8.2876205444335938e-02
QR New: 8.1238031387329102e-02
QL AOCL: 8.1194162368774414e-02
QL Reference: 8.2805156707763672e-02
QL New: 8.0978155136108398e-02
RQ AOCL: 7.9385042190551758e-02
RQ Reference: 8.0846071243286133e-02
RQ New: 8.2860946655273438e-02
LQ AOCL: 7.9913139343261719e-02
LQ Reference: 8.1037998199462891e-02
LQ New: 8.2559108734130859e-02
Double Complex Precision
QR AOCL: 1.6814804077148438e-01
QR Reference: 1.6882109642028809e-01
QR New: 1.3902091979980469e-01
QL AOCL: 1.6989898681640625e-01
QL Reference: 1.7056918144226074e-01
QL New: 1.3945913314819336e-01
RQ AOCL: 1.7125010490417480e-01
RQ Reference: 1.7250108718872070e-01
RQ New: 1.5710711479187012e-01
LQ AOCL: 1.7107605934143066e-01
LQ Reference: 1.7292499542236328e-01
LQ New: 1.5679812431335449e-01
Single Precision
QR AOCL: 2.7443885803222656e-02
QR Reference: 2.6533126831054688e-02
QR New: 3.2043933868408203e-02
QL AOCL: 2.3929119110107422e-02
QL Reference: 2.4454832077026367e-02
QL New: 2.8702020645141602e-02
RQ AOCL: 2.8169870376586914e-02
RQ Reference: 2.9135942459106445e-02
RQ New: 2.9747962951660156e-02
LQ AOCL: 2.7791023254394531e-02
LQ Reference: 3.0965089797973633e-02
LQ New: 2.9482841491699219e-02
Double Precision
QR AOCL: 4.1659832000732422e-02
QR Reference: 4.2397975921630859e-02
QR New: 4.3626070022583008e-02
QL AOCL: 4.2194128036499023e-02
QL Reference: 4.3591976165771484e-02
QL New: 4.3597936630249023e-02
RQ AOCL: 4.8866987228393555e-02
RQ Reference: 4.9443006515502930e-02
RQ New: 4.8097848892211914e-02
LQ AOCL: 4.8099994659423828e-02
LQ Reference: 5.0482988357543945e-02
LQ New: 4.8058986663818359e-02
Single Complex Precision
QR AOCL: 8.2827091217041016e-02
QR Reference: 8.3804845809936523e-02
QR New: 8.1274986267089844e-02
QL AOCL: 8.1562995910644531e-02
QL Reference: 8.3085060119628906e-02
QL New: 8.1155061721801758e-02
RQ AOCL: 7.9658985137939453e-02
RQ Reference: 8.9598178863525391e-02
RQ New: 8.5041999816894531e-02
LQ AOCL: 8.0330133438110352e-02
LQ Reference: 8.1177949905395508e-02
LQ New: 8.2852125167846680e-02
Double Complex Precision
QR AOCL: 1.6792798042297363e-01
QR Reference: 1.6838479042053223e-01
QR New: 1.3885307312011719e-01
QL AOCL: 1.6943693161010742e-01
QL Reference: 1.7045497894287109e-01
QL New: 1.3892698287963867e-01
RQ AOCL: 1.7020511627197266e-01
RQ Reference: 1.7171192169189453e-01
RQ New: 1.5603208541870117e-01
LQ AOCL: 1.7110514640808105e-01
LQ Reference: 1.7183089256286621e-01
LQ New: 1.5608191490173340e-01
Single Precision
QR AOCL: 2.1961927413940430e-02
QR Reference: 2.2791862487792969e-02
QR New: 2.8209924697875977e-02
QL AOCL: 2.2277832031250000e-02
QL Reference: 2.3326158523559570e-02
QL New: 2.8192043304443359e-02
RQ AOCL: 2.7280092239379883e-02
RQ Reference: 2.8209924697875977e-02
RQ New: 2.8900861740112305e-02
LQ AOCL: 2.6871919631958008e-02
LQ Reference: 3.0252933502197266e-02
LQ New: 2.8959035873413086e-02
Double Precision
QR AOCL: 4.1577100753784180e-02
QR Reference: 4.2239904403686523e-02
QR New: 4.3711900711059570e-02
QL AOCL: 4.2114019393920898e-02
QL Reference: 4.3095111846923828e-02
QL New: 4.3503046035766602e-02
RQ AOCL: 4.8282861709594727e-02
RQ Reference: 4.9296140670776367e-02
RQ New: 4.7639131546020508e-02
LQ AOCL: 4.7952890396118164e-02
LQ Reference: 4.9921035766601562e-02
LQ New: 4.8137187957763672e-02
Single Complex Precision
QR AOCL: 8.2267999649047852e-02
QR Reference: 8.3160161972045898e-02
QR New: 8.1148862838745117e-02
QL AOCL: 8.1081867218017578e-02
QL Reference: 8.2273006439208984e-02
QL New: 8.0823898315429688e-02
RQ AOCL: 7.9483032226562500e-02
RQ Reference: 8.0878973007202148e-02
RQ New: 8.2646846771240234e-02
LQ AOCL: 8.0066919326782227e-02
LQ Reference: 8.1117868423461914e-02
LQ New: 8.2736015319824219e-02
Double Complex Precision
QR AOCL: 1.6786789894104004e-01
QR Reference: 1.6859698295593262e-01
QR New: 1.3873410224914551e-01
QL AOCL: 1.6946411132812500e-01
QL Reference: 1.7051482200622559e-01
QL New: 1.3883900642395020e-01
RQ AOCL: 1.7011594772338867e-01
RQ Reference: 1.7207503318786621e-01
RQ New: 1.5646314620971680e-01
LQ AOCL: 1.7033886909484863e-01
LQ Reference: 1.7154788970947266e-01
LQ New: 1.5535378456115723e-01
Single Precision
QR AOCL: 2.2461891174316406e-02
QR Reference: 2.2937059402465820e-02
QR New: 2.8357982635498047e-02
QL AOCL: 2.2144794464111328e-02
QL Reference: 2.3214817047119141e-02
QL New: 2.8398990631103516e-02
RQ AOCL: 2.7691125869750977e-02
RQ Reference: 2.8651952743530273e-02
RQ New: 2.9402971267700195e-02
LQ AOCL: 2.7899026870727539e-02
LQ Reference: 3.1563043594360352e-02
LQ New: 2.9986143112182617e-02
Double Precision
QR AOCL: 4.1454076766967773e-02
QR Reference: 4.2165994644165039e-02
QR New: 4.3695926666259766e-02
QL AOCL: 4.2032003402709961e-02
QL Reference: 4.3136835098266602e-02
QL New: 4.3474912643432617e-02
RQ AOCL: 4.8497915267944336e-02
RQ Reference: 4.9454927444458008e-02
RQ New: 4.7814846038818359e-02
LQ AOCL: 4.7734022140502930e-02
LQ Reference: 5.0041913986206055e-02
LQ New: 4.7645092010498047e-02
Single Complex Precision
QR AOCL: 8.2695007324218750e-02
QR Reference: 8.4211826324462891e-02
QR New: 8.1197977066040039e-02
QL AOCL: 8.1990003585815430e-02
QL Reference: 8.3436012268066406e-02
QL New: 8.0749988555908203e-02
RQ AOCL: 7.9520940780639648e-02
RQ Reference: 8.0919981002807617e-02
RQ New: 8.3724021911621094e-02
LQ AOCL: 8.0235004425048828e-02
LQ Reference: 8.0994844436645508e-02
LQ New: 8.2662105560302734e-02
Double Complex Precision
QR AOCL: 1.6789793968200684e-01
QR Reference: 1.6872286796569824e-01
QR New: 1.3863992691040039e-01
QL AOCL: 1.6930913925170898e-01
QL Reference: 1.7045402526855469e-01
QL New: 1.3883805274963379e-01
RQ AOCL: 1.7131209373474121e-01
RQ Reference: 1.7405605316162109e-01
RQ New: 1.5718293190002441e-01
LQ AOCL: 1.7006206512451172e-01
LQ Reference: 1.7255401611328125e-01
LQ New: 1.5639996528625488e-01
Single Precision
QR AOCL: 2.2202014923095703e-02
QR Reference: 2.2921085357666016e-02
QR New: 2.8285980224609375e-02
QL AOCL: 2.2423982620239258e-02
QL Reference: 2.3572921752929688e-02
QL New: 2.8282165527343750e-02
RQ AOCL: 2.8244018554687500e-02
RQ Reference: 2.9248952865600586e-02
RQ New: 2.9911994934082031e-02
LQ AOCL: 2.7213096618652344e-02
LQ Reference: 3.0776977539062500e-02
LQ New: 2.9338836669921875e-02
Double Precision
QR AOCL: 4.2091846466064453e-02
QR Reference: 4.2369127273559570e-02
QR New: 4.3617963790893555e-02
QL AOCL: 4.2321920394897461e-02
QL Reference: 4.3298959732055664e-02
QL New: 4.3491125106811523e-02
RQ AOCL: 4.9261808395385742e-02
RQ Reference: 4.9789905548095703e-02
RQ New: 4.8435211181640625e-02
LQ AOCL: 4.7796964645385742e-02
LQ Reference: 5.0004959106445312e-02
LQ New: 4.7505855560302734e-02
Single Complex Precision
QR AOCL: 8.3011865615844727e-02
QR Reference: 8.3652019500732422e-02
QR New: 8.1073999404907227e-02
QL AOCL: 8.1968069076538086e-02
QL Reference: 8.3437919616699219e-02
QL New: 8.0973148345947266e-02
RQ AOCL: 8.6622953414916992e-02
RQ Reference: 8.4043025970458984e-02
RQ New: 8.2754135131835938e-02
LQ AOCL: 7.9818010330200195e-02
LQ Reference: 8.0723047256469727e-02
LQ New: 8.2390069961547852e-02
Double Complex Precision
QR AOCL: 1.6785693168640137e-01
QR Reference: 1.6844701766967773e-01
QR New: 1.3885784149169922e-01
QL AOCL: 1.6948890686035156e-01
QL Reference: 1.7022085189819336e-01
QL New: 1.3896989822387695e-01
RQ AOCL: 1.7143082618713379e-01
RQ Reference: 1.7195200920104980e-01
RQ New: 1.5601205825805664e-01
LQ AOCL: 1.6912794113159180e-01
LQ Reference: 1.7115306854248047e-01
LQ New: 1.5570688247680664e-01
Single Precision
QR AOCL: 2.2158861160278320e-02
QR Reference: 2.2830009460449219e-02
QR New: 2.8213977813720703e-02
QL AOCL: 2.2356033325195312e-02
QL Reference: 2.3442983627319336e-02
QL New: 2.8282165527343750e-02
RQ AOCL: 2.7670860290527344e-02
RQ Reference: 2.8607130050659180e-02
RQ New: 2.9374122619628906e-02
LQ AOCL: 2.6790857315063477e-02
LQ Reference: 3.0303955078125000e-02
LQ New: 2.8997898101806641e-02
Double Precision
QR AOCL: 4.1831016540527344e-02
QR Reference: 4.2144060134887695e-02
QR New: 4.3736934661865234e-02
QL AOCL: 4.2042016983032227e-02
QL Reference: 4.3128013610839844e-02
QL New: 4.3610095977783203e-02
RQ AOCL: 4.8607110977172852e-02
RQ Reference: 4.9309015274047852e-02
RQ New: 4.7936916351318359e-02
LQ AOCL: 4.8042058944702148e-02
LQ Reference: 5.0523042678833008e-02
LQ New: 4.8302173614501953e-02
Single Complex Precision
QR AOCL: 8.2703828811645508e-02
QR Reference: 8.2949876785278320e-02
QR New: 8.1178903579711914e-02
QL AOCL: 8.1963062286376953e-02
QL Reference: 8.3333015441894531e-02
QL New: 8.1058979034423828e-02
RQ AOCL: 7.9456806182861328e-02
RQ Reference: 8.0835103988647461e-02
RQ New: 8.2859992980957031e-02
LQ AOCL: 8.0034971237182617e-02
LQ Reference: 8.0945014953613281e-02
LQ New: 8.2518100738525391e-02
Double Complex Precision
QR AOCL: 1.6765284538269043e-01
QR Reference: 1.6843008995056152e-01
QR New: 1.3894104957580566e-01
QL AOCL: 1.6982316970825195e-01
QL Reference: 1.7057204246520996e-01
QL New: 1.3928198814392090e-01
RQ AOCL: 1.7254710197448730e-01
RQ Reference: 1.7352104187011719e-01
RQ New: 1.5668702125549316e-01
LQ AOCL: 1.6935300827026367e-01
LQ Reference: 1.7061710357666016e-01
LQ New: 1.5585112571716309e-01
m=1000 n=1000 k=900
Testing file ran 10 times
Single Precision
QR AOCL: 2.1149873733520508e-02
QR Reference: 2.1769046783447266e-02
QR New: 2.9309034347534180e-02
QL AOCL: 2.1601915359497070e-02
QL Reference: 2.2721052169799805e-02
QL New: 3.0100107192993164e-02
RQ AOCL: 2.6046991348266602e-02
RQ Reference: 2.7132987976074219e-02
RQ New: 3.1121969223022461e-02
LQ AOCL: 2.5761127471923828e-02
LQ Reference: 2.9787063598632812e-02
LQ New: 3.0203104019165039e-02
Double Precision
QR AOCL: 4.0764093399047852e-02
QR Reference: 4.1341781616210938e-02
QR New: 4.6180009841918945e-02
QL AOCL: 4.0976047515869141e-02
QL Reference: 4.1970968246459961e-02
QL New: 4.5946121215820312e-02
RQ AOCL: 4.7565937042236328e-02
RQ Reference: 4.8697948455810547e-02
RQ New: 5.1733016967773438e-02
LQ AOCL: 4.9251079559326172e-02
LQ Reference: 5.4502964019775391e-02
LQ New: 5.4936885833740234e-02
Single Complex Precision
QR AOCL: 8.1683158874511719e-02
QR Reference: 8.2272052764892578e-02
QR New: 8.5214138031005859e-02
QL AOCL: 8.2344055175781250e-02
QL Reference: 8.3441972732543945e-02
QL New: 8.5225105285644531e-02
RQ AOCL: 8.0135107040405273e-02
RQ Reference: 8.1171035766601562e-02
RQ New: 8.6797952651977539e-02
LQ AOCL: 8.0498933792114258e-02
LQ Reference: 8.0935001373291016e-02
LQ New: 8.7108850479125977e-02
Double Complex Precision
QR AOCL: 1.6720604896545410e-01
QR Reference: 1.6703510284423828e-01
QR New: 1.4254903793334961e-01
QL AOCL: 1.6787481307983398e-01
QL Reference: 1.6905307769775391e-01
QL New: 1.4369010925292969e-01
RQ AOCL: 1.7055988311767578e-01
RQ Reference: 1.7139887809753418e-01
RQ New: 1.6100621223449707e-01
LQ AOCL: 1.6828584671020508e-01
LQ Reference: 1.7122817039489746e-01
LQ New: 1.6149401664733887e-01
Single Precision
QR AOCL: 2.1157026290893555e-02
QR Reference: 2.1770000457763672e-02
QR New: 2.9382944107055664e-02
QL AOCL: 2.1651983261108398e-02
QL Reference: 2.2830963134765625e-02
QL New: 3.0219078063964844e-02
RQ AOCL: 2.6198863983154297e-02
RQ Reference: 2.7235984802246094e-02
RQ New: 3.1292915344238281e-02
LQ AOCL: 2.5621175765991211e-02
LQ Reference: 2.9881000518798828e-02
LQ New: 3.0277967453002930e-02
Double Precision
QR AOCL: 4.0821075439453125e-02
QR Reference: 4.1403055191040039e-02
QR New: 4.6130895614624023e-02
QL AOCL: 4.0883064270019531e-02
QL Reference: 4.1932821273803711e-02
QL New: 4.6061992645263672e-02
RQ AOCL: 4.7573089599609375e-02
RQ Reference: 4.8722982406616211e-02
RQ New: 5.1596164703369141e-02
LQ AOCL: 4.7769069671630859e-02
LQ Reference: 5.1679849624633789e-02
LQ New: 5.2007913589477539e-02
Single Complex Precision
QR AOCL: 8.2227945327758789e-02
QR Reference: 8.2635879516601562e-02
QR New: 8.7270975112915039e-02
QL AOCL: 8.2052946090698242e-02
QL Reference: 8.4310054779052734e-02
QL New: 8.5371017456054688e-02
RQ AOCL: 8.0205917358398438e-02
RQ Reference: 8.1340789794921875e-02
RQ New: 8.6932897567749023e-02
LQ AOCL: 8.0155849456787109e-02
LQ Reference: 8.0895185470581055e-02
LQ New: 8.7363958358764648e-02
Double Complex Precision
QR AOCL: 1.6683006286621094e-01
QR Reference: 1.6750407218933105e-01
QR New: 1.4279603958129883e-01
QL AOCL: 1.6820788383483887e-01
QL Reference: 1.6935682296752930e-01
QL New: 1.4324212074279785e-01
RQ AOCL: 1.6963505744934082e-01
RQ Reference: 1.7127490043640137e-01
RQ New: 1.6172695159912109e-01
LQ AOCL: 1.7561101913452148e-01
LQ Reference: 1.6994595527648926e-01
LQ New: 1.6144204139709473e-01
Single Precision
QR AOCL: 2.1195888519287109e-02
QR Reference: 2.1713972091674805e-02
QR New: 2.9377222061157227e-02
QL AOCL: 2.1678209304809570e-02
QL Reference: 2.2801160812377930e-02
QL New: 3.0215024948120117e-02
RQ AOCL: 2.6000022888183594e-02
RQ Reference: 2.6973962783813477e-02
RQ New: 3.0962944030761719e-02
LQ AOCL: 2.5161027908325195e-02
LQ Reference: 2.9168128967285156e-02
LQ New: 2.9984951019287109e-02
Double Precision
QR AOCL: 4.0529012680053711e-02
QR Reference: 4.0839910507202148e-02
QR New: 4.5957803726196289e-02
QL AOCL: 4.0220022201538086e-02
QL Reference: 4.1338205337524414e-02
QL New: 4.5844078063964844e-02
RQ AOCL: 4.6651840209960938e-02
RQ Reference: 4.7163009643554688e-02
RQ New: 5.0546169281005859e-02
LQ AOCL: 4.6958923339843750e-02
LQ Reference: 5.0870895385742188e-02
LQ New: 5.1247119903564453e-02
Single Complex Precision
QR AOCL: 8.1984996795654297e-02
QR Reference: 8.2489013671875000e-02
QR New: 8.5227966308593750e-02
QL AOCL: 8.2386970520019531e-02
QL Reference: 8.3729982376098633e-02
QL New: 8.5122823715209961e-02
RQ AOCL: 8.0312013626098633e-02
RQ Reference: 8.1413030624389648e-02
RQ New: 8.6689233779907227e-02
LQ AOCL: 8.0217838287353516e-02
LQ Reference: 8.1028938293457031e-02
LQ New: 8.7053060531616211e-02
Double Complex Precision
QR AOCL: 1.6734600067138672e-01
QR Reference: 1.6773319244384766e-01
QR New: 1.4259481430053711e-01
QL AOCL: 1.6854000091552734e-01
QL Reference: 1.6974711418151855e-01
QL New: 1.4321589469909668e-01
RQ AOCL: 1.7101287841796875e-01
RQ Reference: 1.7066907882690430e-01
RQ New: 1.6201591491699219e-01
LQ AOCL: 1.6966199874877930e-01
LQ Reference: 1.7216777801513672e-01
LQ New: 1.6226720809936523e-01
Single Precision
QR AOCL: 2.1235942840576172e-02
QR Reference: 2.1887779235839844e-02
QR New: 2.9427051544189453e-02
QL AOCL: 2.1615028381347656e-02
QL Reference: 2.2749900817871094e-02
QL New: 3.0105113983154297e-02
RQ AOCL: 2.6119947433471680e-02
RQ Reference: 2.7165889739990234e-02
RQ New: 3.1267166137695312e-02
LQ AOCL: 2.5879859924316406e-02
LQ Reference: 3.0055046081542969e-02
LQ New: 3.0357837677001953e-02
Double Precision
QR AOCL: 4.0397167205810547e-02
QR Reference: 4.0884017944335938e-02
QR New: 4.5936107635498047e-02
QL AOCL: 4.0395975112915039e-02
QL Reference: 4.1409015655517578e-02
QL New: 4.5857906341552734e-02
RQ AOCL: 4.7049045562744141e-02
RQ Reference: 4.7899961471557617e-02
RQ New: 5.1295995712280273e-02
LQ AOCL: 4.6454191207885742e-02
LQ Reference: 5.0180912017822266e-02
LQ New: 5.0880908966064453e-02
Single Complex Precision
QR AOCL: 8.1765174865722656e-02
QR Reference: 8.3251953125000000e-02
QR New: 8.5454940795898438e-02
QL AOCL: 8.2108974456787109e-02
QL Reference: 8.3642959594726562e-02
QL New: 8.5244178771972656e-02
RQ AOCL: 8.0306053161621094e-02
RQ Reference: 8.1310987472534180e-02
RQ New: 8.6757898330688477e-02
LQ AOCL: 8.0050945281982422e-02
LQ Reference: 8.0959081649780273e-02
LQ New: 8.7148904800415039e-02
Double Complex Precision
QR AOCL: 1.6700100898742676e-01
QR Reference: 1.6753602027893066e-01
QR New: 1.4255404472351074e-01
QL AOCL: 1.6808891296386719e-01
QL Reference: 1.6910409927368164e-01
QL New: 1.4298701286315918e-01
RQ AOCL: 1.7088007926940918e-01
RQ Reference: 1.7039394378662109e-01
RQ New: 1.6132307052612305e-01
LQ AOCL: 1.6953110694885254e-01
LQ Reference: 1.7100596427917480e-01
LQ New: 1.6131615638732910e-01
Single Precision
QR AOCL: 2.5356054306030273e-02
QR Reference: 2.4983882904052734e-02
QR New: 3.2425880432128906e-02
QL AOCL: 2.2757053375244141e-02
QL Reference: 2.3370981216430664e-02
QL New: 3.0230045318603516e-02
RQ AOCL: 2.7376174926757812e-02
RQ Reference: 2.8473854064941406e-02
RQ New: 3.1938076019287109e-02
LQ AOCL: 2.5740146636962891e-02
LQ Reference: 3.0030965805053711e-02
LQ New: 3.0102968215942383e-02
Double Precision
QR AOCL: 4.0449142456054688e-02
QR Reference: 4.0894031524658203e-02
QR New: 4.5920848846435547e-02
QL AOCL: 4.0560960769653320e-02
QL Reference: 4.1571855545043945e-02
QL New: 4.5855998992919922e-02
RQ AOCL: 4.7035217285156250e-02
RQ Reference: 4.7505140304565430e-02
RQ New: 5.0981998443603516e-02
LQ AOCL: 4.6968936920166016e-02
LQ Reference: 5.0698041915893555e-02
LQ New: 5.1347017288208008e-02
Single Complex Precision
QR AOCL: 8.1954002380371094e-02
QR Reference: 8.2911014556884766e-02
QR New: 8.5327863693237305e-02
QL AOCL: 8.3106994628906250e-02
QL Reference: 8.3952188491821289e-02
QL New: 8.5121870040893555e-02
RQ AOCL: 8.0214977264404297e-02
RQ Reference: 8.1476926803588867e-02
RQ New: 8.6889982223510742e-02
LQ AOCL: 8.0263137817382812e-02
LQ Reference: 8.0870151519775391e-02
LQ New: 8.7392807006835938e-02
Double Complex Precision
QR AOCL: 1.6682410240173340e-01
QR Reference: 1.6747498512268066e-01
QR New: 1.4303493499755859e-01
QL AOCL: 1.7148089408874512e-01
QL Reference: 1.6913509368896484e-01
QL New: 1.4285302162170410e-01
RQ AOCL: 1.7049908638000488e-01
RQ Reference: 1.7177104949951172e-01
RQ New: 1.6146492958068848e-01
LQ AOCL: 1.6970086097717285e-01
LQ Reference: 1.7032885551452637e-01
LQ New: 1.6158890724182129e-01
Single Precision
QR AOCL: 2.1177053451538086e-02
QR Reference: 2.1831989288330078e-02
QR New: 2.9474973678588867e-02
QL AOCL: 2.1657943725585938e-02
QL Reference: 2.2758007049560547e-02
QL New: 3.0136823654174805e-02
RQ AOCL: 2.6037216186523438e-02
RQ Reference: 2.7017116546630859e-02
RQ New: 3.1055927276611328e-02
LQ AOCL: 2.5768041610717773e-02
LQ Reference: 2.9921054840087891e-02
LQ New: 3.0175924301147461e-02
Double Precision
QR AOCL: 4.0129899978637695e-02
QR Reference: 4.0652036666870117e-02
QR New: 4.5876026153564453e-02
QL AOCL: 4.0292024612426758e-02
QL Reference: 4.1386127471923828e-02
QL New: 4.5851945877075195e-02
RQ AOCL: 4.6731948852539062e-02
RQ Reference: 4.7352075576782227e-02
RQ New: 5.0879001617431641e-02
LQ AOCL: 4.6327114105224609e-02
LQ Reference: 4.9859046936035156e-02
LQ New: 5.0825834274291992e-02
Single Complex Precision
QR AOCL: 8.2236051559448242e-02
QR Reference: 8.3306789398193359e-02
QR New: 8.5124969482421875e-02
QL AOCL: 8.3488941192626953e-02
QL Reference: 8.4770917892456055e-02
QL New: 8.5484027862548828e-02
RQ AOCL: 8.0111980438232422e-02
RQ Reference: 8.1264019012451172e-02
RQ New: 9.4554901123046875e-02
LQ AOCL: 8.0399990081787109e-02
LQ Reference: 8.1232070922851562e-02
LQ New: 8.7028026580810547e-02
Double Complex Precision
QR AOCL: 1.6719818115234375e-01
QR Reference: 1.6792702674865723e-01
QR New: 1.4280295372009277e-01
QL AOCL: 1.6878604888916016e-01
QL Reference: 1.6964197158813477e-01
QL New: 1.4310193061828613e-01
RQ AOCL: 1.7176890373229980e-01
RQ Reference: 1.7161893844604492e-01
RQ New: 1.6219592094421387e-01
LQ AOCL: 1.7049503326416016e-01
LQ Reference: 1.7189693450927734e-01
LQ New: 1.7583918571472168e-01
Single Precision
QR AOCL: 2.0967006683349609e-02
QR Reference: 2.1728992462158203e-02
QR New: 2.9271125793457031e-02
QL AOCL: 2.1316051483154297e-02
QL Reference: 2.2465944290161133e-02
QL New: 3.0073881149291992e-02
RQ AOCL: 2.5642156600952148e-02
RQ Reference: 2.6797056198120117e-02
RQ New: 3.0528068542480469e-02
LQ AOCL: 2.5191068649291992e-02
LQ Reference: 2.9366016387939453e-02
LQ New: 3.0086040496826172e-02
Double Precision
QR AOCL: 4.0189027786254883e-02
QR Reference: 4.0868043899536133e-02
QR New: 4.6015024185180664e-02
QL AOCL: 4.0282964706420898e-02
QL Reference: 4.1469097137451172e-02
QL New: 4.6728134155273438e-02
RQ AOCL: 4.6891927719116211e-02
RQ Reference: 4.8152923583984375e-02
RQ New: 5.0890922546386719e-02
LQ AOCL: 4.6374082565307617e-02
LQ Reference: 4.9975156784057617e-02
LQ New: 5.0836086273193359e-02
Single Complex Precision
QR AOCL: 8.1912994384765625e-02
QR Reference: 8.3034992218017578e-02
QR New: 8.5319042205810547e-02
QL AOCL: 8.2025051116943359e-02
QL Reference: 8.3652973175048828e-02
QL New: 8.5031032562255859e-02
RQ AOCL: 8.0051183700561523e-02
RQ Reference: 8.1295013427734375e-02
RQ New: 8.6848974227905273e-02
LQ AOCL: 8.0562114715576172e-02
LQ Reference: 8.1250190734863281e-02
LQ New: 8.7286949157714844e-02
Double Complex Precision
QR AOCL: 1.6749906539916992e-01
QR Reference: 1.6764593124389648e-01
QR New: 1.4289712905883789e-01
QL AOCL: 1.6888093948364258e-01
QL Reference: 1.6972303390502930e-01
QL New: 1.4336895942687988e-01
RQ AOCL: 1.7738294601440430e-01
RQ Reference: 1.7387413978576660e-01
RQ New: 1.6292500495910645e-01
LQ AOCL: 1.7131614685058594e-01
LQ Reference: 1.7324399948120117e-01
LQ New: 1.6307997703552246e-01
Single Precision
QR AOCL: 2.0941972732543945e-02
QR Reference: 2.1558046340942383e-02
QR New: 2.9217958450317383e-02
QL AOCL: 2.1393060684204102e-02
QL Reference: 2.2494077682495117e-02
QL New: 2.9973983764648438e-02
RQ AOCL: 2.5540113449096680e-02
RQ Reference: 2.6566028594970703e-02
RQ New: 3.0507087707519531e-02
LQ AOCL: 2.5171995162963867e-02
LQ Reference: 2.9253005981445312e-02
LQ New: 2.9808044433593750e-02
Double Precision
QR AOCL: 4.0750980377197266e-02
QR Reference: 4.1380167007446289e-02
QR New: 4.5963048934936523e-02
QL AOCL: 4.0793895721435547e-02
QL Reference: 4.1901111602783203e-02
QL New: 4.5872926712036133e-02
RQ AOCL: 4.7713041305541992e-02
RQ Reference: 4.8306941986083984e-02
RQ New: 5.1458120346069336e-02
LQ AOCL: 4.7270059585571289e-02
LQ Reference: 5.0712823867797852e-02
LQ New: 5.2078008651733398e-02
Single Complex Precision
QR AOCL: 8.1625938415527344e-02
QR Reference: 8.2747936248779297e-02
QR New: 8.6318016052246094e-02
QL AOCL: 8.2833051681518555e-02
QL Reference: 8.4800958633422852e-02
QL New: 8.5211038589477539e-02
RQ AOCL: 7.9950094223022461e-02
RQ Reference: 8.1068992614746094e-02
RQ New: 8.8187932968139648e-02
LQ AOCL: 7.9895019531250000e-02
LQ Reference: 8.0627918243408203e-02
LQ New: 8.6853027343750000e-02
Double Complex Precision
QR AOCL: 1.6648983955383301e-01
QR Reference: 1.6718006134033203e-01
QR New: 1.4262890815734863e-01
QL AOCL: 1.6811084747314453e-01
QL Reference: 1.6896510124206543e-01
QL New: 1.4307379722595215e-01
RQ AOCL: 1.6880106925964355e-01
RQ Reference: 1.6920614242553711e-01
RQ New: 1.6060590744018555e-01
LQ AOCL: 1.6835904121398926e-01
LQ Reference: 1.6920590400695801e-01
LQ New: 1.6081309318542480e-01
Single Precision
QR AOCL: 2.1138191223144531e-02
QR Reference: 2.1718025207519531e-02
