m=1000 n=1000 k=1000
Testing file ran 10 times
Single Precision
QR AOCL: 2.1350090503692627e+00
QR Reference: 2.1391031742095947e+00
QR New: 1.8513329029083252e+00
QL AOCL: 2.1487741470336914e+00
QL Reference: 2.1535329818725586e+00
QL New: 1.8452019691467285e+00
RQ AOCL: 2.8771409988403320e+00
RQ Reference: 2.8346388339996338e+00
RQ New: 2.4688968658447266e+00
LQ AOCL: 2.8624880313873291e+00
LQ Reference: 2.8736178874969482e+00
LQ New: 2.4228029251098633e+00
Single Precision
QR AOCL: 2.8698587417602539e-01
QR Reference: 2.8531599044799805e-01
QR New: 2.8679299354553223e-01
QL AOCL: 2.8612899780273438e-01
QL Reference: 2.8743386268615723e-01
QL New: 2.8860402107238770e-01
RQ AOCL: 4.6888089179992676e-01
RQ Reference: 4.7057080268859863e-01
RQ New: 3.8758206367492676e-01
LQ AOCL: 4.7572398185729980e-01
LQ Reference: 5.1486587524414062e-01
LQ New: 3.6249613761901855e-01
Double Precision
QR AOCL: 5.8082604408264160e-01
QR Reference: 5.8314299583435059e-01
QR New: 5.5930685997009277e-01
QL AOCL: 5.7768893241882324e-01
QL Reference: 5.7857704162597656e-01
QL New: 5.5253410339355469e-01
RQ AOCL: 7.6568698883056641e-01
RQ Reference: 7.6259303092956543e-01
RQ New: 6.8865919113159180e-01
LQ AOCL: 7.7936100959777832e-01
LQ Reference: 8.1793093681335449e-01
LQ New: 6.8268704414367676e-01
Single Complex Precision
QR AOCL: 1.1624488830566406e+00
QR Reference: 1.1670551300048828e+00
QR New: 1.2411899566650391e+00
QL AOCL: 1.1743509769439697e+00
QL Reference: 1.1752328872680664e+00
QL New: 1.2396030426025391e+00
RQ AOCL: 1.6169350147247314e+00
RQ Reference: 1.6053459644317627e+00
RQ New: 1.4905040264129639e+00
LQ AOCL: 1.6319401264190674e+00
LQ Reference: 1.6272239685058594e+00
LQ New: 1.4742300510406494e+00
Double Complex Precision
QR AOCL: 2.1416990756988525e+00
QR Reference: 2.1388039588928223e+00
QR New: 1.8452961444854736e+00
QL AOCL: 2.1527459621429443e+00
QL Reference: 2.1562128067016602e+00
QL New: 1.8431639671325684e+00
RQ AOCL: 2.9014251232147217e+00
RQ Reference: 2.8616080284118652e+00
RQ New: 2.4318931102752686e+00
LQ AOCL: 2.8991711139678955e+00
LQ Reference: 2.8501238822937012e+00
LQ New: 2.4372060298919678e+00
Single Precision
QR AOCL: 2.8416705131530762e-01
QR Reference: 2.8478002548217773e-01
QR New: 2.8654813766479492e-01
QL AOCL: 2.9045200347900391e-01
QL Reference: 2.8668284416198730e-01
QL New: 2.8753805160522461e-01
RQ AOCL: 4.6815705299377441e-01
RQ Reference: 4.7695899009704590e-01
RQ New: 3.7873005867004395e-01
LQ AOCL: 4.7525310516357422e-01
LQ Reference: 5.1681709289550781e-01
LQ New: 3.6566019058227539e-01
Double Precision
QR AOCL: 5.7862806320190430e-01
QR Reference: 5.7984900474548340e-01
QR New: 5.5364489555358887e-01
QL AOCL: 5.8221697807312012e-01
QL Reference: 5.7702302932739258e-01
QL New: 5.5376720428466797e-01
RQ AOCL: 7.6041197776794434e-01
RQ Reference: 7.6408600807189941e-01
RQ New: 6.8988513946533203e-01
LQ AOCL: 7.7819299697875977e-01
LQ Reference: 8.1598901748657227e-01
LQ New: 6.8707919120788574e-01
Single Complex Precision
QR AOCL: 1.1642029285430908e+00
QR Reference: 1.1685590744018555e+00
QR New: 1.2394349575042725e+00
QL AOCL: 1.1759328842163086e+00
QL Reference: 1.1705470085144043e+00
QL New: 1.2178378105163574e+00
RQ AOCL: 1.6102190017700195e+00
RQ Reference: 1.6101548671722412e+00
RQ New: 1.4767189025878906e+00
LQ AOCL: 1.6209540367126465e+00
LQ Reference: 1.6210820674896240e+00
LQ New: 1.4628589153289795e+00
Double Complex Precision
QR AOCL: 2.1400988101959229e+00
QR Reference: 2.1425378322601318e+00
QR New: 1.8471159934997559e+00
QL AOCL: 2.1518318653106689e+00
QL Reference: 2.1533548831939697e+00
QL New: 1.8488788604736328e+00
RQ AOCL: 2.8686239719390869e+00
RQ Reference: 2.8974339962005615e+00
RQ New: 2.4909951686859131e+00
LQ AOCL: 2.8616571426391602e+00
LQ Reference: 2.8807129859924316e+00
LQ New: 2.4327340126037598e+00
m=10000 n=1000 k=1000
Testing file ran 10 times
Single Precision
QR AOCL: 3.1330895423889160e-01
QR Reference: 3.1357312202453613e-01
QR New: 3.1401395797729492e-01
QL AOCL: 3.1888604164123535e-01
QL Reference: 3.1496787071228027e-01
QL New: 3.1126904487609863e-01
RQ AOCL: 5.1439094543457031e-01
RQ Reference: 5.1695108413696289e-01
RQ New: 4.1357684135437012e-01
LQ AOCL: 5.2606391906738281e-01
LQ Reference: 5.6811785697937012e-01
LQ New: 3.9474105834960938e-01
Double Precision
QR AOCL: 6.3719105720520020e-01
QR Reference: 6.3899683952331543e-01
QR New: 6.0814118385314941e-01
QL AOCL: 6.4046287536621094e-01
QL Reference: 6.4090681076049805e-01
QL New: 6.0514497756958008e-01
RQ AOCL: 8.4655594825744629e-01
RQ Reference: 8.5244488716125488e-01
RQ New: 7.6178908348083496e-01
LQ AOCL: 8.6402511596679688e-01
LQ Reference: 8.9749288558959961e-01
LQ New: 7.5746893882751465e-01
Single Complex Precision
QR AOCL: 1.2848749160766602e+00
QR Reference: 1.2820980548858643e+00
QR New: 1.4388740062713623e+00
QL AOCL: 1.3002490997314453e+00
QL Reference: 1.3000891208648682e+00
QL New: 1.4351279735565186e+00
RQ AOCL: 1.8004360198974609e+00
RQ Reference: 1.7984640598297119e+00
RQ New: 1.6378500461578369e+00
LQ AOCL: 1.8053059577941895e+00
LQ Reference: 1.8063971996307373e+00
LQ New: 1.6190609931945801e+00
Double Complex Precision
QR AOCL: 2.3718929290771484e+00
QR Reference: 2.3705940246582031e+00
QR New: 2.0959579944610596e+00
QL AOCL: 2.3837389945983887e+00
QL Reference: 2.3856461048126221e+00
QL New: 2.0900628566741943e+00
RQ AOCL: 3.3630871772766113e+00
RQ Reference: 3.3727121353149414e+00
RQ New: 2.9107279777526855e+00
LQ AOCL: 3.3788299560546875e+00
LQ Reference: 3.3818018436431885e+00
LQ New: 2.8633530139923096e+00
Single Precision
QR AOCL: 3.2207703590393066e-01
QR Reference: 3.2163286209106445e-01
QR New: 3.1983709335327148e-01
QL AOCL: 3.2685899734497070e-01
QL Reference: 3.2442498207092285e-01
QL New: 3.2037997245788574e-01
RQ AOCL: 5.2543210983276367e-01
RQ Reference: 5.3237485885620117e-01
RQ New: 4.2429614067077637e-01
LQ AOCL: 5.3415298461914062e-01
LQ Reference: 5.8370900154113770e-01
LQ New: 4.0310406684875488e-01
Double Precision
QR AOCL: 6.4783596992492676e-01
QR Reference: 6.4983582496643066e-01
QR New: 6.1542105674743652e-01
QL AOCL: 6.4509892463684082e-01
QL Reference: 6.4818406105041504e-01
QL New: 6.1882209777832031e-01
RQ AOCL: 8.6454391479492188e-01
RQ Reference: 8.5360383987426758e-01
RQ New: 7.6556396484375000e-01
LQ AOCL: 8.7544608116149902e-01
LQ Reference: 9.0569114685058594e-01
LQ New: 7.5590586662292480e-01
Single Complex Precision
QR AOCL: 1.2963511943817139e+00
QR Reference: 1.3000390529632568e+00
QR New: 1.4595990180969238e+00
QL AOCL: 1.3111898899078369e+00
QL Reference: 1.3111178874969482e+00
QL New: 1.4755871295928955e+00
RQ AOCL: 1.7997121810913086e+00
RQ Reference: 1.8048160076141357e+00
RQ New: 1.6708319187164307e+00
LQ AOCL: 1.8148419857025146e+00
LQ Reference: 1.8214650154113770e+00
LQ New: 1.6434719562530518e+00
Double Complex Precision
QR AOCL: 2.4016819000244141e+00
QR Reference: 2.4222421646118164e+00
QR New: 2.1499810218811035e+00
QL AOCL: 2.4116241931915283e+00
QL Reference: 2.4174518585205078e+00
QL New: 2.1368300914764404e+00
RQ AOCL: 3.4269640445709229e+00
RQ Reference: 3.5186369419097900e+00
RQ New: 3.0681760311126709e+00
LQ AOCL: 3.4947240352630615e+00
LQ Reference: 3.4723980426788330e+00
LQ New: 3.0349459648132324e+00
Single Precision
QR AOCL: 3.2046008110046387e-01
QR Reference: 3.2030105590820312e-01
QR New: 3.2143712043762207e-01
QL AOCL: 3.2072091102600098e-01
QL Reference: 3.2158279418945312e-01
QL New: 3.1807780265808105e-01
RQ AOCL: 5.2544617652893066e-01
RQ Reference: 5.2711987495422363e-01
RQ New: 4.2672896385192871e-01
LQ AOCL: 5.3154301643371582e-01
LQ Reference: 5.7648301124572754e-01
LQ New: 4.0458297729492188e-01
Double Precision
QR AOCL: 6.4575314521789551e-01
QR Reference: 6.5368604660034180e-01
QR New: 6.2106585502624512e-01
QL AOCL: 6.4949202537536621e-01
QL Reference: 6.4973187446594238e-01
QL New: 6.1746096611022949e-01
RQ AOCL: 8.5391402244567871e-01
RQ Reference: 8.6185312271118164e-01
RQ New: 7.6541304588317871e-01
LQ AOCL: 8.8002800941467285e-01
LQ Reference: 9.0625500679016113e-01
LQ New: 7.6499080657958984e-01
Single Complex Precision
QR AOCL: 1.2980737686157227e+00
QR Reference: 1.3044879436492920e+00
QR New: 1.4671149253845215e+00
QL AOCL: 1.3122320175170898e+00
QL Reference: 1.3067860603332520e+00
QL New: 1.4556109905242920e+00
RQ AOCL: 1.8120460510253906e+00
RQ Reference: 1.8071010112762451e+00
RQ New: 1.6634640693664551e+00
LQ AOCL: 1.8377168178558350e+00
LQ Reference: 1.8306419849395752e+00
LQ New: 1.6490640640258789e+00
Double Complex Precision
QR AOCL: 2.3926899433135986e+00
QR Reference: 2.3953790664672852e+00
QR New: 2.1140470504760742e+00
QL AOCL: 2.4051349163055420e+00
QL Reference: 2.4051859378814697e+00
QL New: 2.1091639995574951e+00
RQ AOCL: 3.5444939136505127e+00
RQ Reference: 3.5493509769439697e+00
RQ New: 3.0123310089111328e+00
LQ AOCL: 3.4950759410858154e+00
LQ Reference: 3.5033190250396729e+00
LQ New: 2.9670059680938721e+00
Single Precision
QR AOCL: 3.2308888435363770e-01
QR Reference: 3.2094287872314453e-01
QR New: 3.1931710243225098e-01
QL AOCL: 3.2395911216735840e-01
QL Reference: 3.2549786567687988e-01
QL New: 3.3095502853393555e-01
RQ AOCL: 5.2293086051940918e-01
RQ Reference: 5.3128910064697266e-01
RQ New: 4.2482185363769531e-01
LQ AOCL: 5.3878211975097656e-01
LQ Reference: 5.8980488777160645e-01
LQ New: 4.0190792083740234e-01
Double Precision
QR AOCL: 6.4800190925598145e-01
QR Reference: 6.4590001106262207e-01
QR New: 6.2047910690307617e-01
QL AOCL: 6.4565515518188477e-01
QL Reference: 6.4806079864501953e-01
QL New: 6.2037491798400879e-01
RQ AOCL: 8.5950589179992676e-01
RQ Reference: 8.5723686218261719e-01
RQ New: 7.6995086669921875e-01
LQ AOCL: 8.8111877441406250e-01
LQ Reference: 9.1084218025207520e-01
LQ New: 7.6380801200866699e-01
Single Complex Precision
QR AOCL: 1.2986569404602051e+00
QR Reference: 1.2969889640808105e+00
QR New: 1.4579720497131348e+00
QL AOCL: 1.3145408630371094e+00
QL Reference: 1.3065629005432129e+00
QL New: 1.4637050628662109e+00
RQ AOCL: 1.8577530384063721e+00
RQ Reference: 1.7982490062713623e+00
RQ New: 1.6587038040161133e+00
LQ AOCL: 1.8265140056610107e+00
LQ Reference: 1.8282341957092285e+00
LQ New: 1.6493029594421387e+00
Double Complex Precision
QR AOCL: 2.3848350048065186e+00
QR Reference: 2.3903899192810059e+00
QR New: 2.1016399860382080e+00
QL AOCL: 2.3993990421295166e+00
QL Reference: 2.4052789211273193e+00
QL New: 2.1007359027862549e+00
RQ AOCL: 3.5222239494323730e+00
RQ Reference: 3.5113799571990967e+00
RQ New: 2.9887681007385254e+00
LQ AOCL: 3.5020129680633545e+00
LQ Reference: 3.5377550125122070e+00
LQ New: 2.9646360874176025e+00
Single Precision
QR AOCL: 3.1975817680358887e-01
QR Reference: 3.1973409652709961e-01
QR New: 3.1963396072387695e-01
QL AOCL: 3.2282209396362305e-01
QL Reference: 3.2138800621032715e-01
QL New: 3.2127404212951660e-01
RQ AOCL: 5.3304600715637207e-01
RQ Reference: 5.2395606040954590e-01
RQ New: 4.2357516288757324e-01
LQ AOCL: 5.3490304946899414e-01
LQ Reference: 5.8036208152770996e-01
LQ New: 4.1480207443237305e-01
Double Precision
QR AOCL: 6.4690113067626953e-01
QR Reference: 6.4641499519348145e-01
QR New: 6.2594318389892578e-01
QL AOCL: 6.5743684768676758e-01
QL Reference: 6.5042591094970703e-01
QL New: 6.1098194122314453e-01
RQ AOCL: 8.5593795776367188e-01
RQ Reference: 8.6098599433898926e-01
RQ New: 7.6815199851989746e-01
LQ AOCL: 8.7406301498413086e-01
LQ Reference: 9.1251087188720703e-01
LQ New: 7.6466202735900879e-01
Single Complex Precision
QR AOCL: 1.2919938564300537e+00
QR Reference: 1.3008980751037598e+00
QR New: 1.4663279056549072e+00
QL AOCL: 1.3057529926300049e+00
QL Reference: 1.3141849040985107e+00
QL New: 1.4592549800872803e+00
RQ AOCL: 1.8121829032897949e+00
RQ Reference: 1.8019139766693115e+00
RQ New: 1.6633849143981934e+00
LQ AOCL: 1.8344509601593018e+00
LQ Reference: 1.8216581344604492e+00
LQ New: 1.6349220275878906e+00
Double Complex Precision
QR AOCL: 2.3889150619506836e+00
QR Reference: 2.3852350711822510e+00
QR New: 2.1040139198303223e+00
QL AOCL: 2.4026257991790771e+00
QL Reference: 2.3982820510864258e+00
QL New: 2.1036269664764404e+00
RQ AOCL: 3.5108869075775146e+00
RQ Reference: 3.4905431270599365e+00
RQ New: 3.0148100852966309e+00
LQ AOCL: 3.5096209049224854e+00
LQ Reference: 3.5043051242828369e+00
LQ New: 2.9512190818786621e+00
Single Precision
QR AOCL: 3.2747387886047363e-01
QR Reference: 3.3078098297119141e-01
QR New: 3.1875610351562500e-01
QL AOCL: 3.2064485549926758e-01
QL Reference: 3.2286405563354492e-01
QL New: 3.2128810882568359e-01
RQ AOCL: 5.2479195594787598e-01
RQ Reference: 5.3223490715026855e-01
RQ New: 4.3258500099182129e-01
LQ AOCL: 5.3267407417297363e-01
LQ Reference: 5.8361196517944336e-01
LQ New: 4.0459299087524414e-01
Double Precision
QR AOCL: 6.5297484397888184e-01
QR Reference: 6.4472413063049316e-01
QR New: 6.1350202560424805e-01
QL AOCL: 6.4503598213195801e-01
QL Reference: 6.4788579940795898e-01
QL New: 6.2087798118591309e-01
RQ AOCL: 8.5985493659973145e-01
RQ Reference: 8.5565209388732910e-01
RQ New: 7.7027320861816406e-01
LQ AOCL: 8.7553501129150391e-01
LQ Reference: 9.1061592102050781e-01
LQ New: 7.6355409622192383e-01
Single Complex Precision
QR AOCL: 1.3030269145965576e+00
QR Reference: 1.2955489158630371e+00
QR New: 1.4533798694610596e+00
QL AOCL: 1.3061630725860596e+00
QL Reference: 1.3106141090393066e+00
QL New: 1.4578559398651123e+00
RQ AOCL: 1.8171069622039795e+00
RQ Reference: 1.8106620311737061e+00
RQ New: 1.6535711288452148e+00
LQ AOCL: 1.8374960422515869e+00
LQ Reference: 1.8338160514831543e+00
LQ New: 1.6394889354705811e+00
Double Complex Precision
QR AOCL: 2.3827400207519531e+00
QR Reference: 2.3793079853057861e+00
QR New: 2.1029140949249268e+00
QL AOCL: 2.3970999717712402e+00
QL Reference: 2.3953340053558350e+00
QL New: 2.0983531475067139e+00
RQ AOCL: 3.4981749057769775e+00
RQ Reference: 3.4942228794097900e+00
RQ New: 3.0397009849548340e+00
LQ AOCL: 3.4629969596862793e+00
LQ Reference: 3.5282590389251709e+00
LQ New: 2.9533710479736328e+00
Single Precision
QR AOCL: 3.2097101211547852e-01
QR Reference: 3.2147288322448730e-01
QR New: 3.2161808013916016e-01
QL AOCL: 3.3162903785705566e-01
QL Reference: 3.2214498519897461e-01
QL New: 3.1982278823852539e-01
RQ AOCL: 5.2560305595397949e-01
RQ Reference: 5.2566504478454590e-01
RQ New: 4.2633008956909180e-01
LQ AOCL: 5.4139304161071777e-01
LQ Reference: 5.7583093643188477e-01
LQ New: 4.0223097801208496e-01
Double Precision
QR AOCL: 6.4792799949645996e-01
QR Reference: 6.5030097961425781e-01
QR New: 6.2378883361816406e-01
QL AOCL: 6.4843797683715820e-01
QL Reference: 6.5134406089782715e-01
QL New: 6.1333799362182617e-01
RQ AOCL: 8.5081291198730469e-01
RQ Reference: 8.5686397552490234e-01
RQ New: 7.7067279815673828e-01
LQ AOCL: 8.8015890121459961e-01
LQ Reference: 9.0931701660156250e-01
LQ New: 7.7147197723388672e-01
Single Complex Precision
QR AOCL: 1.3029439449310303e+00
QR Reference: 1.3042888641357422e+00
QR New: 1.4540269374847412e+00
QL AOCL: 1.3101658821105957e+00
QL Reference: 1.3064939975738525e+00
QL New: 1.4565889835357666e+00
RQ AOCL: 1.8105239868164062e+00
RQ Reference: 1.8178820610046387e+00
RQ New: 1.6543009281158447e+00
LQ AOCL: 1.8311288356781006e+00
LQ Reference: 1.8288698196411133e+00
LQ New: 1.6362159252166748e+00
Double Complex Precision
QR AOCL: 2.3894028663635254e+00
QR Reference: 2.3937819004058838e+00
QR New: 2.1009361743927002e+00
QL AOCL: 2.4083611965179443e+00
QL Reference: 2.4118909835815430e+00
QL New: 2.1053268909454346e+00
RQ AOCL: 3.5280909538269043e+00
RQ Reference: 3.4884598255157471e+00
RQ New: 3.0292618274688721e+00
LQ AOCL: 3.4941558837890625e+00
LQ Reference: 3.4865460395812988e+00
LQ New: 2.9454767704010010e+00
Single Precision
QR AOCL: 3.2172513008117676e-01
QR Reference: 3.2205200195312500e-01
QR New: 3.2069683074951172e-01
QL AOCL: 3.2050609588623047e-01
QL Reference: 3.2292079925537109e-01
QL New: 3.2283210754394531e-01
RQ AOCL: 5.2095389366149902e-01
RQ Reference: 5.2351284027099609e-01
RQ New: 4.2524600028991699e-01
LQ AOCL: 5.3136897087097168e-01
LQ Reference: 5.8323597908020020e-01
LQ New: 4.0388607978820801e-01
Double Precision
QR AOCL: 6.4643406867980957e-01
QR Reference: 6.5251708030700684e-01
QR New: 6.1612486839294434e-01
QL AOCL: 6.5398979187011719e-01
QL Reference: 6.4631891250610352e-01
QL New: 6.1775398254394531e-01
RQ AOCL: 8.5775113105773926e-01
RQ Reference: 8.6315798759460449e-01
RQ New: 7.6436996459960938e-01
LQ AOCL: 8.7394380569458008e-01
LQ Reference: 9.0899109840393066e-01
LQ New: 7.6073789596557617e-01
Single Complex Precision
QR AOCL: 1.2953429222106934e+00
QR Reference: 1.2938630580902100e+00
QR New: 1.4522228240966797e+00
QL AOCL: 1.3055169582366943e+00
QL Reference: 1.3047890663146973e+00
QL New: 1.4588251113891602e+00
RQ AOCL: 1.8152229785919189e+00
RQ Reference: 1.8012850284576416e+00
RQ New: 1.6593410968780518e+00
LQ AOCL: 1.8361320495605469e+00
LQ Reference: 1.8194210529327393e+00
LQ New: 1.6450190544128418e+00
Double Complex Precision
QR AOCL: 2.3908679485321045e+00
QR Reference: 2.3877029418945312e+00
QR New: 2.0985350608825684e+00
QL AOCL: 2.4046390056610107e+00
QL Reference: 2.4014790058135986e+00
QL New: 2.0987451076507568e+00
RQ AOCL: 3.5186278820037842e+00
RQ Reference: 3.5026597976684570e+00
RQ New: 2.9928190708160400e+00
LQ AOCL: 3.4926648139953613e+00
LQ Reference: 3.4984121322631836e+00
LQ New: 2.9701499938964844e+00
Single Precision
QR AOCL: 3.2704091072082520e-01
QR Reference: 3.2288599014282227e-01
QR New: 3.1861996650695801e-01
QL AOCL: 3.2221913337707520e-01
QL Reference: 3.2340288162231445e-01
QL New: 3.2545614242553711e-01
RQ AOCL: 5.2276515960693359e-01
RQ Reference: 5.3194999694824219e-01
RQ New: 4.2347002029418945e-01
LQ AOCL: 5.3726601600646973e-01
LQ Reference: 5.8734703063964844e-01
LQ New: 4.0188598632812500e-01
Double Precision
QR AOCL: 6.4659094810485840e-01
QR Reference: 6.4592504501342773e-01
QR New: 6.2211108207702637e-01
QL AOCL: 6.4398598670959473e-01
QL Reference: 6.4978408813476562e-01
QL New: 6.1896800994873047e-01
RQ AOCL: 8.6126589775085449e-01
RQ Reference: 8.5492515563964844e-01
RQ New: 7.6830101013183594e-01
LQ AOCL: 8.8216018676757812e-01
LQ Reference: 9.0905404090881348e-01
LQ New: 7.6180505752563477e-01
Single Complex Precision
QR AOCL: 1.3045079708099365e+00
QR Reference: 1.2932910919189453e+00
QR New: 1.4538309574127197e+00
QL AOCL: 1.3121278285980225e+00
QL Reference: 1.3026111125946045e+00
QL New: 1.4530780315399170e+00
RQ AOCL: 1.8078920841217041e+00
RQ Reference: 1.8041820526123047e+00
RQ New: 1.6577980518341064e+00
LQ AOCL: 1.8282980918884277e+00
LQ Reference: 1.8298339843750000e+00
LQ New: 1.6378169059753418e+00
Double Complex Precision
QR AOCL: 2.3808510303497314e+00
QR Reference: 2.3859479427337646e+00
QR New: 2.1040680408477783e+00
QL AOCL: 2.3984570503234863e+00
QL Reference: 2.3988518714904785e+00
QL New: 2.1052041053771973e+00
RQ AOCL: 3.4943161010742188e+00
RQ Reference: 3.5114691257476807e+00
RQ New: 3.0522570610046387e+00
LQ AOCL: 3.5046558380126953e+00
LQ Reference: 3.5564498901367188e+00
LQ New: 2.9996638298034668e+00
Single Precision
QR AOCL: 3.2205986976623535e-01
QR Reference: 3.2121896743774414e-01
QR New: 3.2472801208496094e-01
QL AOCL: 3.2854294776916504e-01
QL Reference: 3.2456779479980469e-01
QL New: 3.1776905059814453e-01
RQ AOCL: 5.2896595001220703e-01
RQ Reference: 5.2611684799194336e-01
RQ New: 4.2567586898803711e-01
LQ AOCL: 5.3485608100891113e-01
LQ Reference: 5.7933807373046875e-01
LQ New: 4.0892815589904785e-01
Double Precision
QR AOCL: 6.4880084991455078e-01
QR Reference: 6.4653682708740234e-01
QR New: 6.1672186851501465e-01
QL AOCL: 6.5141391754150391e-01
QL Reference: 6.5494918823242188e-01
QL New: 6.1264801025390625e-01
RQ AOCL: 8.5610508918762207e-01
RQ Reference: 8.5912704467773438e-01
RQ New: 7.6598906517028809e-01
LQ AOCL: 8.8137602806091309e-01
LQ Reference: 9.1230583190917969e-01
LQ New: 7.6723003387451172e-01
Single Complex Precision
QR AOCL: 1.3000850677490234e+00
QR Reference: 1.3034641742706299e+00
QR New: 1.4552259445190430e+00
QL AOCL: 1.3114008903503418e+00
QL Reference: 1.3044679164886475e+00
QL New: 1.4526309967041016e+00
RQ AOCL: 1.8123369216918945e+00
RQ Reference: 1.8109638690948486e+00
RQ New: 1.6612131595611572e+00
LQ AOCL: 1.8174941539764404e+00
LQ Reference: 1.8238201141357422e+00
LQ New: 1.6436161994934082e+00
Double Complex Precision
QR AOCL: 2.3867399692535400e+00
QR Reference: 2.3861520290374756e+00
QR New: 2.1040968894958496e+00
QL AOCL: 2.3996231555938721e+00
QL Reference: 2.4057271480560303e+00
QL New: 2.1033639907836914e+00
RQ AOCL: 3.5176920890808105e+00
RQ Reference: 3.5460069179534912e+00
RQ New: 3.0216159820556641e+00
LQ AOCL: 3.5188870429992676e+00
LQ Reference: 3.4742491245269775e+00
LQ New: 2.9667789936065674e+00
