m=1000 n=1000 k=100
QL AOCL: 1.6726088523864746e-01:7.4664151048714045e+00
QL Reference: 1.6765999794006348e-01:7.4486413893816561e+00
QL New: 1.5649890899658203e-01:7.9798588246214219e+00
RQ AOCL: 1.7222094535827637e-01:7.2513816330644412e+00
RQ Reference: 1.7244505882263184e-01:7.2419575749311127e+00
RQ New: 1.8958592414855957e-01:6.5871968375743384e+00
LQ AOCL: 1.6864705085754395e-01:7.4050497393808214e+00
LQ Reference: 1.7123699188232422e-01:7.2930491611194341e+00
LQ New: 2.1026301383972168e-01:5.9394173858458998e+00
Single Precision
QR AOCL: 2.4471044540405273e-02:5.1033342607749489e+01
QR Reference: 2.5012016296386719e-02:4.9929569259892475e+01
QR New: 5.2968978881835938e-02:2.3576803373648769e+01
QL AOCL: 2.4390935897827148e-02:5.1200954536199326e+01
QL Reference: 2.5285959243774414e-02:4.9388642446201573e+01
QL New: 5.4216146469116211e-02:2.3034451567143215e+01
RQ AOCL: 2.9282808303833008e-02:4.2647542101914169e+01
RQ Reference: 3.0074834823608398e-02:4.1524410934409360e+01
RQ New: 6.1964035034179688e-02:2.0154268509323728e+01
LQ AOCL: 2.8934955596923828e-02:4.3160245946006164e+01
LQ Reference: 2.9771089553833008e-02:4.1948071727163665e+01
LQ New: 5.8446884155273438e-02:2.1367089418868911e+01
Double Precision
QR AOCL: 4.3604135513305664e-02:2.8640384341960424e+01
QR Reference: 4.3737888336181641e-02:2.8552800501045517e+01
QR New: 6.2427043914794922e-02:2.0004778725459254e+01
QL AOCL: 4.3735980987548828e-02:2.8554045703365642e+01
QL Reference: 4.4431924819946289e-02:2.8106799447935995e+01
QL New: 6.2700986862182617e-02:1.9917377101973862e+01
RQ AOCL: 5.1254034042358398e-02:2.4365687956735435e+01
RQ Reference: 5.1733016967773438e-02:2.4140092211864470e+01
RQ New: 6.3934087753295898e-02:1.9533238744547823e+01
LQ AOCL: 5.0431013107299805e-02:2.4763329607178417e+01
LQ Reference: 4.9100160598754883e-02:2.5434535952040633e+01
LQ New: 6.2945842742919922e-02:1.9839909127922006e+01
Single Complex Precision
QR AOCL: 8.1896066665649414e-02:1.5249074233302766e+01
QR Reference: 8.2514047622680664e-02:1.5134867770766480e+01
QR New: 1.5509796142578125e-01:8.0519381977667379e+00
QL AOCL: 7.9192876815795898e-02:1.5769590021395777e+01
QL Reference: 8.0044984817504883e-02:1.5601716995102656e+01
QL New: 1.6274595260620117e-01:7.6735499716041176e+00
RQ AOCL: 7.9180002212524414e-02:1.5772161721441110e+01
RQ Reference: 7.9967021942138672e-02:1.5616935202409021e+01
RQ New: 1.6396617889404297e-01:7.6164475407273846e+00
LQ AOCL: 7.9837083816528320e-02:1.5642352404428106e+01
LQ Reference: 8.1248044967651367e-02:1.5370705848949612e+01
LQ New: 1.5183591842651367e-01:8.2249299964186005e+00
Double Complex Precision
QR AOCL: 1.6866207122802734e-01:7.4043867178151590e+00
QR Reference: 1.6905307769775391e-01:7.3872609538216798e+00
QR New: 1.5418219566345215e-01:8.0997627166106625e+00
QL AOCL: 1.6878890991210938e-01:7.3988225923746240e+00
QL Reference: 1.6934609413146973e-01:7.3744789119876559e+00
QL New: 1.5758585929870605e-01:7.9248176553253362e+00
RQ AOCL: 1.7550396919250488e-01:7.1157353633990246e+00
RQ Reference: 1.7534685134887695e-01:7.1221113489814512e+00
RQ New: 1.9110393524169922e-01:6.5348722328534290e+00
LQ AOCL: 1.7246699333190918e-01:7.2410365361714950e+00
LQ Reference: 1.7428898811340332e-01:7.1653396667116267e+00
LQ New: 2.1168088912963867e-01:5.8996341386074738e+00
Single Precision
QR AOCL: 2.4976968765258789e-02:4.9999630128738751e+01
QR Reference: 2.5452852249145508e-02:4.9064803731060259e+01
QR New: 5.3118944168090820e-02:2.3510241394259349e+01
QL AOCL: 2.4738073348999023e-02:5.0482476237403986e+01
QL Reference: 2.5646924972534180e-02:4.8693525689235948e+01
QL New: 5.3839921951293945e-02:2.3195412525481686e+01
RQ AOCL: 2.9441118240356445e-02:4.2418218961810744e+01
RQ Reference: 3.0201911926269531e-02:4.1349693458107296e+01
RQ New: 5.8052062988281250e-02:2.1512410338493890e+01
LQ AOCL: 2.8771877288818359e-02:4.3404877181418321e+01
LQ Reference: 2.9592037200927734e-02:4.2201886660268457e+01
LQ New: 5.6713104248046875e-02:2.2020304064787783e+01
Double Precision
QR AOCL: 4.3818950653076172e-02:2.8499979606707655e+01
QR Reference: 4.3982028961181641e-02:2.8394306254088924e+01
QR New: 6.2803030014038086e-02:1.9885015097533550e+01
QL AOCL: 4.4307947158813477e-02:2.8185444826043767e+01
QL Reference: 4.4760942459106445e-02:2.7900198954500084e+01
QL New: 6.4808130264282227e-02:1.9269792152733562e+01
RQ AOCL: 5.5334806442260742e-02:2.2568793139325525e+01
RQ Reference: 5.5624008178710938e-02:2.2451452904790315e+01
RQ New: 6.4989089965820312e-02:1.9216145366196109e+01
LQ AOCL: 5.2853107452392578e-02:2.3628502848671520e+01
LQ Reference: 5.5744171142578125e-02:2.2403056219202082e+01
LQ New: 6.3771009445190430e-02:1.9583190086921022e+01
Single Complex Precision
QR AOCL: 8.1220149993896484e-02:1.5375977514124852e+01
QR Reference: 8.2273006439208984e-02:1.5179209488628079e+01
QR New: 1.5453791618347168e-01:8.0811184131494542e+00
QL AOCL: 8.1613779067993164e-02:1.5301818078532804e+01
QL Reference: 7.9786062240600586e-02:1.5652347852862270e+01
QL New: 1.6386008262634277e-01:7.6213753830930377e+00
RQ AOCL: 7.8953027725219727e-02:1.5817503596522453e+01
RQ Reference: 7.9831838607788086e-02:1.5643380157326954e+01
RQ New: 1.6417288780212402e-01:7.6068577261381574e+00
LQ AOCL: 7.9307079315185547e-02:1.5746889316612053e+01
LQ Reference: 8.0633163452148438e-02:1.5487917706975754e+01
LQ New: 1.5243887901306152e-01:8.1923969008785136e+00
Double Complex Precision
QR AOCL: 1.6440892219543457e-01:7.5959332579012475e+00
QR Reference: 1.6494798660278320e-01:7.5711090854802112e+00
QR New: 1.5256810188293457e-01:8.1854541322027696e+00
QL AOCL: 1.6733813285827637e-01:7.4629684141251831e+00
QL Reference: 1.6859006881713867e-01:7.4075490256460732e+00
QL New: 1.5686106681823730e-01:7.9614350796625137e+00
RQ AOCL: 1.7223405838012695e-01:7.2508295498893967e+00
RQ Reference: 1.7274904251098633e-01:7.2292140196411072e+00
RQ New: 1.8945789337158203e-01:6.5916482959654887e+00
LQ AOCL: 1.6945004463195801e-01:7.3699585191166763e+00
LQ Reference: 1.7068004608154297e-01:7.3168470988305367e+00
LQ New: 2.1082282066345215e-01:5.9236461976457013e+00
Single Precision
QR AOCL: 2.5782108306884766e-02:4.8438210914912425e+01
QR Reference: 2.5533914566040039e-02:4.8909038086191025e+01
QR New: 5.3208827972412109e-02:2.3470526369186373e+01
QL AOCL: 2.4728059768676758e-02:5.0502919019223462e+01
QL Reference: 2.5388002395629883e-02:4.9190132431016572e+01
QL New: 5.5607080459594727e-02:2.2458276710057326e+01
RQ AOCL: 2.9510021209716797e-02:4.2319176632404222e+01
RQ Reference: 3.0141115188598633e-02:4.1433098682174638e+01
RQ New: 5.8419942855834961e-02:2.1376943196979973e+01
LQ AOCL: 2.8788089752197266e-02:4.3380433045394462e+01
LQ Reference: 2.9664993286132812e-02:4.2098098184427442e+01
LQ New: 5.7104825973510742e-02:2.1869251481114752e+01
Double Precision
QR AOCL: 4.3063879013061523e-02:2.8999691356675505e+01
QR Reference: 4.3735027313232422e-02:2.8554668345254527e+01
QR New: 6.2740087509155273e-02:1.9904964267347644e+01
QL AOCL: 4.3705940246582031e-02:2.8573671975805713e+01
QL Reference: 4.4678926467895508e-02:2.7951414654006200e+01
QL New: 6.2298059463500977e-02:2.0046197437845823e+01
RQ AOCL: 5.1390886306762695e-02:2.4300802919518066e+01
RQ Reference: 5.2301168441772461e-02:2.3877856598755510e+01
RQ New: 6.3992977142333984e-02:1.9515263326822797e+01
LQ AOCL: 4.9829006195068359e-02:2.5062506667524090e+01
LQ Reference: 4.8336982727050781e-02:2.5836114079605405e+01
LQ New: 6.3153982162475586e-02:1.9774521847048742e+01
Single Complex Precision
QR AOCL: 8.1789016723632812e-02:1.5269033056355962e+01
QR Reference: 8.2101106643676758e-02:1.5210991070072048e+01
QR New: 1.5445995330810547e-01:8.0851973165426667e+00
QL AOCL: 7.8359842300415039e-02:1.5937234728117689e+01
QL Reference: 7.9549074172973633e-02:1.5698978435430822e+01
QL New: 1.6198182106018066e-01:7.7097491053395562e+00
RQ AOCL: 7.8458070755004883e-02:1.5917289170921091e+01
RQ Reference: 7.9365015029907227e-02:1.5735394235475139e+01
RQ New: 1.6324782371520996e-01:7.6499629310748620e+00
LQ AOCL: 7.9798936843872070e-02:1.5649830052790998e+01
LQ Reference: 8.1040859222412109e-02:1.5410001966694713e+01
LQ New: 1.5184187889099121e-01:8.2246071315842606e+00
Double Complex Precision
QR AOCL: 1.6550993919372559e-01:7.5454030500141887e+00
QR Reference: 1.6499805450439453e-01:7.5688116672111345e+00
QR New: 1.5214395523071289e-01:8.2082735269123610e+00
QL AOCL: 1.6730904579162598e-01:7.4642658685374315e+00
QL Reference: 1.6853904724121094e-01:7.4097915019815987e+00
QL New: 1.5675306320190430e-01:7.9669205468185620e+00
RQ AOCL: 1.7271494865417480e-01:7.2306410633890055e+00
RQ Reference: 1.7287206649780273e-01:7.2240693670187204e+00
RQ New: 1.8957591056823730e-01:6.5875447795909894e+00
LQ AOCL: 1.6896486282348633e-01:7.3911213203222852e+00
LQ Reference: 1.7040610313415527e-01:7.3286095804727625e+00
LQ New: 2.1096205711364746e-01:5.9197365492470384e+00
Single Precision
QR AOCL: 2.4649858474731445e-02:5.0663138747031113e+01
QR Reference: 2.5141000747680664e-02:4.9673408490519584e+01
QR New: 5.3966999053955078e-02:2.3140793853507336e+01
QL AOCL: 2.5013923645019531e-02:4.9925762056471847e+01
QL Reference: 2.5731086730957031e-02:4.8534257921470662e+01
QL New: 5.4131031036376953e-02:2.3070670853484376e+01
RQ AOCL: 2.9518127441406250e-02:4.2307554992401137e+01
RQ Reference: 3.0478000640869141e-02:4.0975122177974562e+01
RQ New: 5.7951927185058594e-02:2.1549581880375861e+01
LQ AOCL: 2.8930902481079102e-02:4.3166292541919319e+01
LQ Reference: 2.9484033584594727e-02:4.2356477325833502e+01
LQ New: 5.6550025939941406e-02:2.2083805961933994e+01
Double Precision
QR AOCL: 4.7432899475097656e-02:2.6328544403144541e+01
QR Reference: 4.4129848480224609e-02:2.8299195284108617e+01
QR New: 6.3578844070434570e-02:1.9642370323947667e+01
QL AOCL: 4.3992996215820312e-02:2.8387227682185127e+01
QL Reference: 4.4746875762939453e-02:2.7908969703630611e+01
QL New: 6.3726902008056641e-02:1.9596734827029817e+01
RQ AOCL: 5.2069902420043945e-02:2.3983908975394350e+01
RQ Reference: 5.6898832321166992e-02:2.1948425812165883e+01
RQ New: 6.5050840377807617e-02:1.9197904173825972e+01
LQ AOCL: 5.1120996475219727e-02:2.4429097359347441e+01
LQ Reference: 4.9962043762207031e-02:2.4995770908488424e+01
LQ New: 6.3928842544555664e-02:1.9534841400102188e+01
Single Complex Precision
QR AOCL: 8.2175016403198242e-02:1.5197310017834026e+01
QR Reference: 8.1850051879882812e-02:1.5257647018143686e+01
QR New: 1.5466809272766113e-01:8.0743169323161581e+00
QL AOCL: 7.8827142715454102e-02:1.5842756149464801e+01
QL Reference: 7.9961061477661133e-02:1.5618091817714182e+01
QL New: 1.6309189796447754e-01:7.6572730809227885e+00
RQ AOCL: 7.9111099243164062e-02:1.5785898716454902e+01
RQ Reference: 8.0037117004394531e-02:1.5603258172473041e+01
RQ New: 1.6394710540771484e-01:7.6173336326634127e+00
LQ AOCL: 7.9835891723632812e-02:1.5642585972773968e+01
LQ Reference: 8.0867052078247070e-02:1.5443122605627083e+01
LQ New: 1.5305614471435547e-01:8.1593574849979120e+00
Double Complex Precision
QR AOCL: 1.6569185256958008e-01:7.5371189387575148e+00
QR Reference: 1.6548991203308105e-01:7.5463161751536845e+00
QR New: 1.5274190902709961e-01:8.1761397900194499e+00
QL AOCL: 1.6752696037292480e-01:7.4545565514948215e+00
QL Reference: 1.6895389556884766e-01:7.3915975467467447e+00
QL New: 1.5679597854614258e-01:7.9647399861883983e+00
RQ AOCL: 1.7322301864624023e-01:7.2094333060342715e+00
RQ Reference: 1.7416906356811523e-01:7.1702733792996201e+00
RQ New: 1.8976497650146484e-01:6.5809815015594300e+00
LQ AOCL: 1.6965985298156738e-01:7.3608445254027162e+00
LQ Reference: 1.7127895355224609e-01:7.2912624353409541e+00
LQ New: 2.1057176589965820e-01:5.9307086810256315e+00
Single Precision
QR AOCL: 2.4737834930419922e-02:5.0482962777971821e+01
QR Reference: 2.5035858154296875e-02:4.9882020911900042e+01
QR New: 5.3002834320068359e-02:2.3561743744846385e+01
QL AOCL: 2.4726867675781250e-02:5.0505353786609071e+01
QL Reference: 2.5797128677368164e-02:4.8410007781044534e+01
QL New: 5.4346084594726562e-02:2.2979377618699331e+01
RQ AOCL: 2.9625177383422852e-02:4.2154677551358880e+01
RQ Reference: 3.0259132385253906e-02:4.1271500586996126e+01
RQ New: 5.8561086654663086e-02:2.1325420536754294e+01
LQ AOCL: 2.8944969177246094e-02:4.3145314557174395e+01
LQ Reference: 2.9874086380004883e-02:4.1803447446542329e+01
LQ New: 5.7013988494873047e-02:2.1904094643585605e+01
Double Precision
QR AOCL: 4.5161008834838867e-02:2.7653040359820292e+01
QR Reference: 4.5111894607543945e-02:2.7683146781229620e+01
QR New: 6.3763856887817383e-02:1.9585377374476248e+01
QL AOCL: 4.3933868408203125e-02:2.8425432251871147e+01
QL Reference: 4.5067071914672852e-02:2.7710679814399153e+01
QL New: 6.3091039657592773e-02:1.9794240303816373e+01
RQ AOCL: 5.1995992660522461e-02:2.4018000928524856e+01
RQ Reference: 5.5830001831054688e-02:2.2368614706105017e+01
RQ New: 6.6791057586669922e-02:1.8697709620475329e+01
LQ AOCL: 5.1455974578857422e-02:2.4270064073631048e+01
LQ Reference: 5.0771951675415039e-02:2.4597041452805080e+01
LQ New: 6.4270019531250000e-02:1.9431140819753086e+01
Single Complex Precision
QR AOCL: 8.1519126892089844e-02:1.5319585079132887e+01
QR Reference: 8.2051992416381836e-02:1.5220095980882810e+01
QR New: 1.5500497817993164e-01:8.0567683352100623e+00
QL AOCL: 7.8778982162475586e-02:1.5852441421804173e+01
QL Reference: 7.9962015151977539e-02:1.5617905547107950e+01
QL New: 1.6302394866943359e-01:7.6604646752379448e+00
RQ AOCL: 7.8588008880615234e-02:1.5890971380852006e+01
RQ Reference: 7.9686164855957031e-02:1.5671977717304355e+01
RQ New: 1.6384100914001465e-01:7.6222662845830680e+00
LQ AOCL: 7.9747200012207031e-02:1.5659983044029611e+01
LQ Reference: 8.0759048461914062e-02:1.5463775561805342e+01
LQ New: 1.5231680870056152e-01:8.1989624825654328e+00
Double Complex Precision
QR AOCL: 1.6578602790832520e-01:7.5328374517216332e+00
QR Reference: 1.6541290283203125e-01:7.5498294184954569e+00
QR New: 1.5793299674987793e-01:7.9073988697739646e+00
QL AOCL: 1.8565678596496582e-01:6.7266014194367285e+00
QL Reference: 1.9033694267272949e-01:6.5612023733473963e+00
QL New: 1.6338109970092773e-01:7.6437189019172003e+00
RQ AOCL: 1.7241191864013672e-01:7.2433495888797310e+00
RQ Reference: 1.7300605773925781e-01:7.2184744067295075e+00
RQ New: 1.8958783149719238e-01:6.5871305670717275e+00
LQ AOCL: 1.6991806030273438e-01:7.3496589931347236e+00
LQ Reference: 1.7004108428955078e-01:7.3443415467372590e+00
LQ New: 2.1035814285278320e-01:5.9367314384116172e+00
m=1000 n=1000 k=700
Testing file ran 10 times
Single Precision
QR AOCL: 2.3495197296142578e-02:5.5255650064838754e+01
QR Reference: 2.3944139480590820e-02:5.4219630697204991e+01
QR New: 6.3352108001708984e-02:2.0492489373281447e+01
QL AOCL: 2.3460865020751953e-02:5.5336510348261214e+01
QL Reference: 2.4451971054077148e-02:5.3093568495106233e+01
QL New: 6.8481922149658203e-02:1.8957446859667030e+01
RQ AOCL: 2.7812957763671875e-02:4.6677635332108082e+01
RQ Reference: 2.9003858566284180e-02:4.4761047811381736e+01
RQ New: 7.3475122451782227e-02:1.7669151907190997e+01
LQ AOCL: 2.7808904647827148e-02:4.6684438543732369e+01
LQ Reference: 3.0222892761230469e-02:4.2955620107462686e+01
LQ New: 6.7716121673583984e-02:1.9171846643226228e+01
Double Precision
QR AOCL: 4.1713953018188477e-02:3.1122497535391314e+01
QR Reference: 4.2256832122802734e-02:3.0722662698121169e+01
QR New: 7.6957941055297852e-02:1.6869505371345014e+01
QL AOCL: 4.2485952377319336e-02:3.0556980068853360e+01
QL Reference: 4.3400049209594727e-02:2.9913385437198748e+01
QL New: 7.7013969421386719e-02:1.6857232652125564e+01
RQ AOCL: 4.8044204711914062e-02:2.7021845980896423e+01
RQ Reference: 4.8860073089599609e-02:2.6570633605465176e+01
RQ New: 7.8607082366943359e-02:1.6515599624213380e+01
LQ AOCL: 4.7005891799926758e-02:2.7618731403411495e+01
LQ Reference: 4.7410964965820312e-02:2.7382760526724866e+01
LQ New: 7.7147006988525391e-02:1.6828171962563587e+01
Single Complex Precision
QR AOCL: 8.2833051681518555e-02:1.5672999770569357e+01
QR Reference: 8.3983182907104492e-02:1.5458361484536878e+01
QR New: 1.7504000663757324e-01:7.4168324427001338e+00
QL AOCL: 8.1867933273315430e-02:1.5857764427322579e+01
QL Reference: 8.2520961761474609e-02:1.5732274228123357e+01
QL New: 2.1007990837097168e-01:6.1797551706252927e+00
RQ AOCL: 8.0242872238159180e-02:1.6178921115221815e+01
RQ Reference: 8.1523895263671875e-02:1.5924694174647888e+01
RQ New: 2.1217203140258789e-01:6.1188229731214481e+00
LQ AOCL: 8.1423997879028320e-02:1.5944231845859504e+01
LQ Reference: 8.4229946136474609e-02:1.5413082395856049e+01
LQ New: 1.7199993133544922e-01:7.5479280132272466e+00
Double Complex Precision
QR AOCL: 1.7133212089538574e-01:7.5773438933420909e+00
QR Reference: 1.6896390914916992e-01:7.6835485550576701e+00
QR New: 1.8435287475585938e-01:7.0421597803629439e+00
QL AOCL: 1.6991901397705078e-01:7.6403597785433259e+00
QL Reference: 1.7177486419677734e-01:7.5578135722627815e+00
QL New: 1.8962502479553223e-01:6.8463664086523455e+00
RQ AOCL: 1.7541408538818359e-01:7.4010196907907684e+00
RQ Reference: 1.7713785171508789e-01:7.3289987850147380e+00
RQ New: 2.2549986839294434e-01:5.7571789697799254e+00
LQ AOCL: 1.7419409751892090e-01:7.4528535610053339e+00
LQ Reference: 1.7402791976928711e-01:7.4599702261632004e+00
LQ New: 2.3700308799743652e-01:5.4777476148920137e+00
Single Precision
QR AOCL: 2.3233890533447266e-02:5.5877098935757822e+01
QR Reference: 2.3805856704711914e-02:5.4534580128890624e+01
QR New: 6.3122034072875977e-02:2.0567182586371448e+01
QL AOCL: 2.3543119430541992e-02:5.5143176919699840e+01
QL Reference: 2.4477005004882812e-02:5.3039266844167379e+01
QL New: 6.8347930908203125e-02:1.8994611581492439e+01
RQ AOCL: 2.8134822845458984e-02:4.6143638690425909e+01
RQ Reference: 2.9084920883178711e-02:4.4636294704547055e+01
RQ New: 7.3704004287719727e-02:1.7614281782194951e+01
LQ AOCL: 2.7513980865478516e-02:4.7184851452335316e+01
LQ Reference: 2.9654979705810547e-02:4.3778249483867441e+01
LQ New: 6.7662954330444336e-02:1.9186911255157348e+01
Double Precision
QR AOCL: 4.1362047195434570e-02:3.1387285882292993e+01
QR Reference: 4.2001008987426758e-02:3.0909790771660660e+01
QR New: 7.7384948730468750e-02:1.6776419979572118e+01
QL AOCL: 4.2428970336914062e-02:3.0598018045007866e+01
QL Reference: 4.3395996093750000e-02:2.9916179299015472e+01
QL New: 7.6550006866455078e-02:1.6959402789667180e+01
RQ AOCL: 4.8747062683105469e-02:2.6632232354995597e+01
RQ Reference: 4.9694061279296875e-02:2.6124713226867275e+01
RQ New: 7.8298091888427734e-02:1.6580775708429201e+01
LQ AOCL: 4.6575784683227539e-02:2.7873778377104010e+01
LQ Reference: 4.6877145767211914e-02:2.7694585042505988e+01
LQ New: 7.6828002929687500e-02:1.6898045640834162e+01
Single Complex Precision
QR AOCL: 8.3052158355712891e-02:1.5631651551301292e+01
QR Reference: 8.3835124969482422e-02:1.5485661892584819e+01
QR New: 1.7559194564819336e-01:7.3935190774700406e+00
QL AOCL: 8.0868959426879883e-02:1.6053655311020108e+01
QL Reference: 8.2140922546386719e-02:1.5805062321607783e+01
QL New: 2.0944690704345703e-01:6.1984319478665517e+00
RQ AOCL: 8.0115079879760742e-02:1.6204728272735228e+01
RQ Reference: 8.1517934799194336e-02:1.5925858563492838e+01
RQ New: 2.1297502517700195e-01:6.0957527715798596e+00
LQ AOCL: 8.1461906433105469e-02:1.5936812147480069e+01
LQ Reference: 8.3034038543701172e-02:1.5635071143946938e+01
LQ New: 1.7150688171386719e-01:7.5696268687685579e+00
Double Complex Precision
QR AOCL: 1.6867494583129883e-01:7.6967115276174107e+00
QR Reference: 1.6911888122558594e-01:7.6765077358115192e+00
QR New: 1.8481183052062988e-01:7.0246715069200176e+00
QL AOCL: 1.7066311836242676e-01:7.6070472194408314e+00
QL Reference: 1.7169904708862305e-01:7.5611508742381535e+00
QL New: 1.8945312500000000e-01:6.8525784412371138e+00
RQ AOCL: 1.7531991004943848e-01:7.4049952434604167e+00
RQ Reference: 1.7606401443481445e-01:7.3736993000387292e+00
RQ New: 2.2546601295471191e-01:5.7580434540294583e+00
LQ AOCL: 1.7386412620544434e-01:7.4669980998032193e+00
LQ Reference: 1.7436003684997559e-01:7.4457606424862472e+00
LQ New: 2.3679900169372559e-01:5.4824686367518556e+00
Single Precision
QR AOCL: 2.3711919784545898e-02:5.4750623812675080e+01
QR Reference: 2.4210929870605469e-02:5.3622161847496749e+01
QR New: 6.3153982162475586e-02:2.0556778140450835e+01
QL AOCL: 2.3770093917846680e-02:5.4616628966083915e+01
QL Reference: 2.4709939956665039e-02:5.2539277807909997e+01
QL New: 6.8484067916870117e-02:1.8956852878188851e+01
RQ AOCL: 2.8153896331787109e-02:4.6112377651054317e+01
RQ Reference: 2.9047012329101562e-02:4.4694548454448750e+01
RQ New: 7.3215961456298828e-02:1.7731695031757464e+01
LQ AOCL: 2.7633905410766602e-02:4.6980080473684481e+01
LQ Reference: 2.9630899429321289e-02:4.3813826951041591e+01
LQ New: 6.7337036132812500e-02:1.9279777883888510e+01
Double Precision
QR AOCL: 4.1398048400878906e-02:3.1359990389605841e+01
QR Reference: 4.2212963104248047e-02:3.0754590640649745e+01
QR New: 7.7817916870117188e-02:1.6683078296311184e+01
QL AOCL: 4.2613983154296875e-02:3.0465173727114852e+01
QL Reference: 4.3628931045532227e-02:2.9756456756759000e+01
QL New: 7.6583147048950195e-02:1.6952063868179682e+01
RQ AOCL: 4.8907041549682617e-02:2.6545116180891235e+01
RQ Reference: 5.0194978713989258e-02:2.5864003397578529e+01
RQ New: 7.8626155853271484e-02:1.6511593195815419e+01
LQ AOCL: 4.6660900115966797e-02:2.7822933050444025e+01
LQ Reference: 4.6728849411010742e-02:2.7782475202440878e+01
LQ New: 7.7275991439819336e-02:1.6800083386973302e+01
Single Complex Precision
QR AOCL: 8.3589076995849609e-02:1.5531244591496813e+01
QR Reference: 8.3992958068847656e-02:1.5456562429148548e+01
QR New: 1.7503619194030762e-01:7.4169940833878405e+00
QL AOCL: 8.1064939498901367e-02:1.6014844494118133e+01
QL Reference: 8.2510948181152344e-02:1.5734183506771924e+01
QL New: 2.1021294593811035e-01:6.1758441860294413e+00
RQ AOCL: 8.0264091491699219e-02:1.6174643926970283e+01
RQ Reference: 8.1863880157470703e-02:1.5858558102825590e+01
RQ New: 2.1240496635437012e-01:6.1121127357919205e+00
LQ AOCL: 8.7424993515014648e-02:1.4849793495003640e+01
LQ Reference: 8.6899995803833008e-02:1.4939507050502490e+01
LQ New: 1.7469096183776855e-01:7.4316558014354985e+00
Double Complex Precision
QR AOCL: 1.6994404792785645e-01:7.6392342999333609e+00
QR Reference: 1.6999793052673340e-01:7.6368129657663220e+00
QR New: 1.8519711494445801e-01:7.0100573671968514e+00
QL AOCL: 1.7150616645812988e-01:7.5696543559379386e+00
QL Reference: 1.8773388862609863e-01:6.9153332384525017e+00
QL New: 1.9270515441894531e-01:6.7369365594528521e+00
RQ AOCL: 1.8012404441833496e-01:7.2074947250509931e+00
RQ Reference: 1.8046092987060547e-01:7.1940397344226774e+00
RQ New: 2.2705197334289551e-01:5.7178234607958416e+00
LQ AOCL: 1.7615413665771484e-01:7.3699268415286578e+00
LQ Reference: 1.7483615875244141e-01:7.4254840032160763e+00
LQ New: 2.3718404769897461e-01:5.4735683642927073e+00
Single Precision
QR AOCL: 2.3310184478759766e-02:5.5694213882475196e+01
QR Reference: 2.4127006530761719e-02:5.3808681087094349e+01
QR New: 6.3431024551391602e-02:2.0466994017228405e+01
QL AOCL: 2.3582935333251953e-02:5.5050076746361484e+01
QL Reference: 2.4463176727294922e-02:5.3069248302142178e+01
QL New: 6.8547010421752930e-02:1.8939445965801180e+01
RQ AOCL: 2.8134822845458984e-02:4.6143638690425909e+01
RQ Reference: 2.8969049453735352e-02:4.4814832536129380e+01
RQ New: 7.3589086532592773e-02:1.7641788492985373e+01
LQ AOCL: 2.7531862258911133e-02:4.7154205835814928e+01
LQ Reference: 2.9799938201904297e-02:4.3565295042022562e+01
LQ New: 6.7741155624389648e-02:1.9164761628787126e+01
Double Precision
QR AOCL: 4.1406869888305664e-02:3.1353309330118094e+01
QR Reference: 4.2015075683593750e-02:3.0899442137788270e+01
QR New: 7.7343940734863281e-02:1.6785314889118506e+01
QL AOCL: 4.2438030242919922e-02:3.0591485810456298e+01
QL Reference: 4.3312788009643555e-02:2.9973651193059830e+01
QL New: 7.6161861419677734e-02:1.7045833384326617e+01
RQ AOCL: 4.8819065093994141e-02:2.6592952927312684e+01
RQ Reference: 4.9713850021362305e-02:2.6114314209061220e+01
RQ New: 7.8377962112426758e-02:1.6563879246283243e+01
LQ AOCL: 4.6416997909545898e-02:2.7969131104297666e+01
LQ Reference: 4.6845912933349609e-02:2.7713049414728786e+01
LQ New: 7.7090024948120117e-02:1.6840610712912454e+01
Single Complex Precision
QR AOCL: 8.3214044570922852e-02:1.5601241433391877e+01
QR Reference: 8.3801031112670898e-02:1.5491962124600910e+01
QR New: 1.7488408088684082e-01:7.4234452525157559e+00
QL AOCL: 8.0595016479492188e-02:1.6108221782302685e+01
QL Reference: 8.2139968872070312e-02:1.5805245824014861e+01
QL New: 2.1010017395019531e-01:6.1791590915472119e+00
RQ AOCL: 8.0290079116821289e-02:1.6169408652731164e+01
RQ Reference: 8.1544160842895508e-02:1.5920736525834378e+01
RQ New: 2.1228599548339844e-01:6.1155381307361250e+00
LQ AOCL: 8.1892013549804688e-02:1.5853110013108187e+01
LQ Reference: 8.3099126815795898e-02:1.5622824808710547e+01
LQ New: 1.7150592803955078e-01:7.5696689603674434e+00
Double Complex Precision
QR AOCL: 1.6817688941955566e-01:7.7195053641480893e+00
QR Reference: 1.6883397102355957e-01:7.6894619733776182e+00
QR New: 1.8452000617980957e-01:7.0357812514644031e+00
QL AOCL: 1.7065906524658203e-01:7.6072278851650470e+00
QL Reference: 1.7230391502380371e-01:7.5346076716866728e+00
QL New: 1.8999195098876953e-01:6.8331442108131171e+00
RQ AOCL: 1.7489910125732422e-01:7.4228117278311840e+00
RQ Reference: 1.7703509330749512e-01:7.3332528356118667e+00
RQ New: 2.2529411315917969e-01:5.7624368510806896e+00
LQ AOCL: 1.7373204231262207e-01:7.4726750616554476e+00
